loss,params,iteration,estimators,train_time
0.041339376979905196,"{'num_leaves': 39, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.4788282960296139, 'learning_rate': 0.11725870512670179, 'subsample': 0.8474857421532361, 'colsample_bytree': 0.7211223647403566, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.5572721166909294, 'min_child_samples': 35, 'subsample_for_bin': 180000}",68,66,4.975251566967927
0.03894389660238606,"{'num_leaves': 39, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.48985686251397775, 'learning_rate': 0.1146587556756311, 'subsample': 0.8586479934826615, 'colsample_bytree': 0.6713847627500364, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.5501863594110035, 'min_child_samples': 50, 'subsample_for_bin': 180000}",69,143,8.349541402072646
0.0401446541442787,"{'num_leaves': 50, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.6114054317812219, 'learning_rate': 0.14861645478528246, 'subsample': 0.7792266036976104, 'colsample_bytree': 0.6473856630986494, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.653305230976633, 'min_child_samples': 55, 'subsample_for_bin': 140000}",70,110,5.992745070019737
0.038931231169481384,"{'num_leaves': 50, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.8246424665542499, 'learning_rate': 0.14734956297109048, 'subsample': 0.8767661931892884, 'colsample_bytree': 0.6555206145275361, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.635793873420561, 'min_child_samples': 55, 'subsample_for_bin': 100000}",71,95,5.663856509956531
0.04428237657163103,"{'num_leaves': 40, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.833674238768304, 'learning_rate': 0.18005751018712485, 'subsample': 0.9843036650200347, 'colsample_bytree': 0.6661680802986955, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.47728336922246206, 'min_child_samples': 95, 'subsample_for_bin': 80000}",72,39,3.5734282159246504
0.04139756346871937,"{'num_leaves': 50, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.6685159902694153, 'learning_rate': 0.0987232790548388, 'subsample': 0.8654053616027679, 'colsample_bytree': 0.6182953503414301, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.6208668536727532, 'min_child_samples': 75, 'subsample_for_bin': 120000}",73,129,6.325369096011855
0.04038537187201052,"{'num_leaves': 37, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.7307547052553282, 'learning_rate': 0.1156297440565144, 'subsample': 0.9433493857838773, 'colsample_bytree': 0.686083269016341, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.572333326935446, 'min_child_samples': 55, 'subsample_for_bin': 100000}",74,97,5.439347290899605
0.04337262597635583,"{'num_leaves': 30, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.9423184414057914, 'learning_rate': 0.14447668386934368, 'subsample': 0.8762419981886467, 'colsample_bytree': 0.6698323023758589, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.4305612898484973, 'min_child_samples': 20, 'subsample_for_bin': 60000}",75,134,8.653388210921548
0.5,"{'num_leaves': 47, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.7781462079542228, 'learning_rate': 0.091082056207518, 'subsample': 0.915118433989514, 'colsample_bytree': 0.7020818573664517, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.4923683335208624, 'min_child_samples': 400, 'subsample_for_bin': 40000}",76,1,1.4425671299686655
0.0455915353186771,"{'num_leaves': 42, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.8642021940637612, 'learning_rate': 0.18510995490387175, 'subsample': 0.7307565978658433, 'colsample_bytree': 0.6461342072518493, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.8495992579638736, 'min_child_samples': 160, 'subsample_for_bin': 160000}",77,316,11.726252801017836
0.04386493880360831,"{'num_leaves': 35, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.5757816792785406, 'learning_rate': 0.079451759861894, 'subsample': 0.884137335157084, 'colsample_bytree': 0.7401884102034437, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.4639173054319732, 'min_child_samples': 110, 'subsample_for_bin': 100000}",78,17,2.7239609019597992
0.042545424202599214,"{'num_leaves': 57, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.6643260915754539, 'learning_rate': 0.15556092484650982, 'subsample': 0.9204617291050391, 'colsample_bytree': 0.6053406972681238, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.7626620796534067, 'min_child_samples': 90, 'subsample_for_bin': 120000}",79,18,2.831770090968348
0.04326333074064481,"{'num_leaves': 63, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.4412180002082664, 'learning_rate': 0.10299295880631924, 'subsample': 0.9979201045516639, 'colsample_bytree': 0.6994381311740469, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.533558537825985, 'min_child_samples': 30, 'subsample_for_bin': 80000}",80,67,5.3350473180180416
0.5,"{'num_leaves': 51, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.9979844514954784, 'learning_rate': 0.1132328461797228, 'subsample': 0.8510771530721274, 'colsample_bytree': 0.6595735044054839, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.806872052548544, 'min_child_samples': 440, 'subsample_for_bin': 60000}",81,1,1.540259386994876
0.04352394064829146,"{'num_leaves': 58, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.5031700542459726, 'learning_rate': 0.17085826060032552, 'subsample': 0.8017955925094508, 'colsample_bytree': 0.7164768580824961, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.7008109862572213, 'min_child_samples': 135, 'subsample_for_bin': 140000}",82,192,7.426618110039271
0.04088990311688856,"{'num_leaves': 48, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.3908944895756221, 'learning_rate': 0.1342324269108874, 'subsample': 0.7428419063997841, 'colsample_bytree': 0.6276039852356521, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.6630761156418743, 'min_child_samples': 65, 'subsample_for_bin': 180000}",83,135,6.586702610948123
0.040262070157558005,"{'num_leaves': 43, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.7144802466596305, 'learning_rate': 0.07525152892257267, 'subsample': 0.9026390279695278, 'colsample_bytree': 0.7531150871596571, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.5959219485028909, 'min_child_samples': 45, 'subsample_for_bin': 20000}",84,201,10.029281071969308
0.04604786341597156,"{'num_leaves': 68, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.8136294848977303, 'learning_rate': 0.12740592788598934, 'subsample': 0.6984621425936226, 'colsample_bytree': 0.7295770680526339, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.7326203416242277, 'min_child_samples': 155, 'subsample_for_bin': 200000}",85,97,4.87087449291721
0.04753471073641313,"{'num_leaves': 32, 'boosting_type': 'goss', 'verbose': 1, 'reg_lambda': 0.8921592758329929, 'learning_rate': 0.07009439103468204, 'subsample': 1.0, 'colsample_bytree': 0.6955563387031591, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.6295326927365038, 'min_child_samples': 80, 'subsample_for_bin': 160000}",86,14,2.0553030910668895
0.5,"{'num_leaves': 56, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.7386109815429498, 'learning_rate': 0.05315758762322624, 'subsample': 0.8405901257773394, 'colsample_bytree': 0.6779261629164728, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.9010161785579918, 'min_child_samples': 495, 'subsample_for_bin': 120000}",87,1,1.5503434949787334
0.04595663504778591,"{'num_leaves': 38, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.759506460038501, 'learning_rate': 0.0821304138123717, 'subsample': 0.9756950550582663, 'colsample_bytree': 0.6585055453556796, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.42379364431409783, 'min_child_samples': 185, 'subsample_for_bin': 140000}",88,27,2.6253118850290775
0.0424045398871733,"{'num_leaves': 63, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.28231436270652005, 'learning_rate': 0.08973971633467173, 'subsample': 0.9544382583642558, 'colsample_bytree': 0.6176208136028316, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.36265608790959825, 'min_child_samples': 105, 'subsample_for_bin': 40000}",89,100,4.972817991976626
0.054848439469661,"{'num_leaves': 36, 'boosting_type': 'goss', 'verbose': 1, 'reg_lambda': 0.6154147137041438, 'learning_rate': 0.09758479193298278, 'subsample': 1.0, 'colsample_bytree': 0.7084513313159535, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.7902096168617783, 'min_child_samples': 135, 'subsample_for_bin': 200000}",90,9,1.6128064099466428
0.03945937972159874,"{'num_leaves': 44, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.462009259189048, 'learning_rate': 0.14281011317650438, 'subsample': 0.7190423768740293, 'colsample_bytree': 0.6326591392773998, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.5409892220039756, 'min_child_samples': 50, 'subsample_for_bin': 180000}",91,166,8.064148654928431
0.04471866348391784,"{'num_leaves': 72, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.4637116968688707, 'learning_rate': 0.14274710097040666, 'subsample': 0.6483036744603193, 'colsample_bytree': 0.6344969574640411, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.3907629221068353, 'min_child_samples': 120, 'subsample_for_bin': 100000}",92,147,6.223080255906098
0.08067560399214435,"{'num_leaves': 41, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.32726726271938816, 'learning_rate': 0.19539630577287662, 'subsample': 0.7067527750532534, 'colsample_bytree': 0.6532336868346401, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.2235165888160764, 'min_child_samples': 340, 'subsample_for_bin': 120000}",93,476,17.161840444081463
0.08782468209763405,"{'num_leaves': 45, 'boosting_type': 'goss', 'verbose': 1, 'reg_lambda': 0.3675929979862296, 'learning_rate': 0.17865177337714383, 'subsample': 1.0, 'colsample_bytree': 0.6118969979398087, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.5513134906551439, 'min_child_samples': 265, 'subsample_for_bin': 180000}",94,5,1.5943493070080876
0.040265050259417734,"{'num_leaves': 54, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.420380335190073, 'learning_rate': 0.160393408151767, 'subsample': 0.6691133234876916, 'colsample_bytree': 0.6302253432927958, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.2915087875504776, 'min_child_samples': 50, 'subsample_for_bin': 160000}",95,171,8.982822258025408
0.050407528929338974,"{'num_leaves': 61, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.5814884256466328, 'learning_rate': 0.15097650228284976, 'subsample': 0.7562333047580482, 'colsample_bytree': 0.6016644289481552, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.5021394037957205, 'min_child_samples': 220, 'subsample_for_bin': 80000}",96,215,7.570562353008427
0.04898538707053002,"{'num_leaves': 68, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.4985395148703773, 'learning_rate': 0.16994338186185085, 'subsample': 0.6190737205943337, 'colsample_bytree': 0.6420466437685566, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.40902411461978017, 'min_child_samples': 205, 'subsample_for_bin': 180000}",97,18,2.5419477159157395
0.06830359936702646,"{'num_leaves': 83, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.6494662735367654, 'learning_rate': 0.1233525594792845, 'subsample': 0.8150698205345741, 'colsample_bytree': 0.6779203101533813, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.34995902826993897, 'min_child_samples': 290, 'subsample_for_bin': 140000}",98,237,7.936347779002972
0.05047018557094274,"{'num_leaves': 52, 'boosting_type': 'goss', 'verbose': 1, 'reg_lambda': 0.5633516721165107, 'learning_rate': 0.05956051046999275, 'subsample': 1.0, 'colsample_bytree': 0.7677193292819715, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.5229246406278665, 'min_child_samples': 170, 'subsample_for_bin': 120000}",99,16,1.830588344950229
0.046649694986574675,"{'num_leaves': 75, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.34881351501346336, 'learning_rate': 0.19048844207689655, 'subsample': 0.5013619744412505, 'colsample_bytree': 0.693196172182599, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.6097248975235056, 'min_child_samples': 190, 'subsample_for_bin': 160000}",100,311,11.38715098099783
0.05454107921408757,"{'num_leaves': 87, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.18260639083128077, 'learning_rate': 0.09344447276364211, 'subsample': 0.7205252656557399, 'colsample_bytree': 0.7277866191618292, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.6385384502300125, 'min_child_samples': 235, 'subsample_for_bin': 100000}",101,92,4.042907836963423
0.04200297116155427,"{'num_leaves': 65, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.3934432854469519, 'learning_rate': 0.10589518772367533, 'subsample': 0.7594607890652714, 'colsample_bytree': 0.6720775969756877, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.459784093518233, 'min_child_samples': 70, 'subsample_for_bin': 140000}",102,145,6.849866848089732
0.043236435321359346,"{'num_leaves': 95, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.6963025519992236, 'learning_rate': 0.13858022498238692, 'subsample': 0.7950164825713916, 'colsample_bytree': 0.6238900687853222, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.9641794814884687, 'min_child_samples': 100, 'subsample_for_bin': 80000}",103,108,5.436315322993323
0.04688016861416311,"{'num_leaves': 49, 'boosting_type': 'goss', 'verbose': 1, 'reg_lambda': 0.5201601534887694, 'learning_rate': 0.07540023273922931, 'subsample': 1.0, 'colsample_bytree': 0.7860571480657053, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.5726035782704573, 'min_child_samples': 85, 'subsample_for_bin': 220000}",104,12,1.9978742490056902
0.10860407558730356,"{'num_leaves': 77, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.23076865083857517, 'learning_rate': 0.12115397440870619, 'subsample': 0.8583960723890521, 'colsample_bytree': 0.7107449637828016, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.4838668185956858, 'min_child_samples': 370, 'subsample_for_bin': 60000}",105,99,4.252155910013244
0.045640408989179315,"{'num_leaves': 56, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.599105878304364, 'learning_rate': 0.08460079321103116, 'subsample': 0.5794768155321142, 'colsample_bytree': 0.6094274089211598, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.6680649349460727, 'min_child_samples': 140, 'subsample_for_bin': 180000}",106,117,5.2754254109459
0.03987659398198229,"{'num_leaves': 45, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.44954642631614494, 'learning_rate': 0.04948597041914338, 'subsample': 0.8869166459906367, 'colsample_bytree': 0.6540116062962621, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.18651075935231043, 'min_child_samples': 25, 'subsample_for_bin': 100000}",107,138,8.559604672947899
0.03958491651244633,"{'num_leaves': 31, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.9301317459883585, 'learning_rate': 0.06858312137729076, 'subsample': 0.8298511112017122, 'colsample_bytree': 0.6863762997975339, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.723620658902334, 'min_child_samples': 60, 'subsample_for_bin': 200000}",108,197,10.461545969941653
0.044313816646253,"{'num_leaves': 101, 'boosting_type': 'goss', 'verbose': 1, 'reg_lambda': 0.4828121917343424, 'learning_rate': 0.04198258181149062, 'subsample': 1.0, 'colsample_bytree': 0.6349310422950991, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.3072554576189349, 'min_child_samples': 115, 'subsample_for_bin': 160000}",109,23,1.9643641639268026
0.039827571306387255,"{'num_leaves': 81, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.3262039296092738, 'learning_rate': 0.13007497392071482, 'subsample': 0.6615123250674123, 'colsample_bytree': 0.6648371106562151, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.27088186753033544, 'min_child_samples': 45, 'subsample_for_bin': 240000}",110,107,6.201479778974317
0.04560874540691806,"{'num_leaves': 42, 'boosting_type': 'gbdt', 'verbose': 1, 'reg_lambda': 0.28501916197940314, 'learning_rate': 0.10787741484362397, 'subsample': 0.9865933754126351, 'colsample_bytree': 0.7356208237504768, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.7536088913140226, 'min_child_samples': 150, 'subsample_for_bin': 40000}",111,98,3.63633905001916
0.06427897180525632,"{'num_leaves': 39, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.6770591561920745, 'learning_rate': 0.15593326965815973, 'subsample': 0.9313023107145704, 'colsample_bytree': 0.7669818768300571, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.5483471274886578, 'min_child_samples': 255, 'subsample_for_bin': 120000}",112,30,2.705290095997043
0.046586367822052166,"{'num_leaves': 47, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.5599708121158202, 'learning_rate': 0.19757143965623447, 'subsample': 0.607658137962733, 'colsample_bytree': 0.6152218725990446, 'metric': 'auc', 'class_weight': None, 'reg_alpha': 0.8360205131994214, 'min_child_samples': 20, 'subsample_for_bin': 200000}",113,130,8.271581528009847
0.04846666309054437,"{'num_leaves': 60, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.4244167967859509, 'learning_rate': 0.1716008756586772, 'subsample': 0.9992569956578705, 'colsample_bytree': 0.6409306321385992, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.4335907965291551, 'min_child_samples': 170, 'subsample_for_bin': 140000}",114,174,10.250914940028451
0.08620641228517179,"{'num_leaves': 54, 'boosting_type': 'goss', 'verbose': 1, 'reg_lambda': 0.6375931001618195, 'learning_rate': 0.10149545874930906, 'subsample': 1.0, 'colsample_bytree': 0.7500077787317212, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.34522702533620575, 'min_child_samples': 285, 'subsample_for_bin': 180000}",115,9,1.9385529570281506
0.04228600633569657,"{'num_leaves': 72, 'boosting_type': 'gbdt', 'verbose': 1, 'reg_lambda': 0.8390697530979911, 'learning_rate': 0.14444291502642337, 'subsample': 0.8500086628823783, 'colsample_bytree': 0.7185628915481173, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.5745737630827269, 'min_child_samples': 90, 'subsample_for_bin': 220000}",116,22,2.723037851974368
0.04457055242148156,"{'num_leaves': 91, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.30502226635135765, 'learning_rate': 0.09414422238821979, 'subsample': 0.9604058275210602, 'colsample_bytree': 0.6031990841375515, 'metric': 'auc', 'class_weight': None, 'reg_alpha': 0.6090276180146843, 'min_child_samples': 125, 'subsample_for_bin': 60000}",117,117,6.592322228942066
0.08599553282731198,"{'num_leaves': 67, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.5238205293316183, 'learning_rate': 0.027456773451034342, 'subsample': 0.8961511351833278, 'colsample_bytree': 0.8056674213559266, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.39459959898359753, 'min_child_samples': 325, 'subsample_for_bin': 140000}",118,323,11.904642650973983
0.5,"{'num_leaves': 33, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.13214954420205083, 'learning_rate': 0.034301852588321316, 'subsample': 0.7415391455399027, 'colsample_bytree': 0.649814982279554, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.7771011155316633, 'min_child_samples': 465, 'subsample_for_bin': 20000}",119,1,1.430696145980619
0.5,"{'num_leaves': 30, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.788409211450149, 'learning_rate': 0.05482419177314586, 'subsample': 0.8073691589577473, 'colsample_bytree': 0.6925364503102461, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.5152134188440158, 'min_child_samples': 435, 'subsample_for_bin': 160000}",120,1,1.48443494993262
0.5,"{'num_leaves': 70, 'boosting_type': 'gbdt', 'verbose': 1, 'reg_lambda': 0.37835216005509703, 'learning_rate': 0.07259242265960672, 'subsample': 0.5555195255636138, 'colsample_bytree': 0.6646964079759562, 'metric': 'auc', 'class_weight': None, 'reg_alpha': 0.6416341956007054, 'min_child_samples': 390, 'subsample_for_bin': 80000}",121,1,1.5667745959945023
0.04639247494479348,"{'num_leaves': 36, 'boosting_type': 'goss', 'verbose': 1, 'reg_lambda': 0.8943305208438839, 'learning_rate': 0.08763414256326481, 'subsample': 1.0, 'colsample_bytree': 0.6755906024890941, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.8111109479649445, 'min_child_samples': 105, 'subsample_for_bin': 100000}",122,22,2.400066380039789
0.041764786520403385,"{'num_leaves': 44, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.9776555766708518, 'learning_rate': 0.11697140181890306, 'subsample': 0.7199092331513098, 'colsample_bytree': 0.6222408718223525, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.7138973323926399, 'min_child_samples': 65, 'subsample_for_bin': 120000}",123,182,9.253375338041224
0.07549924156407672,"{'num_leaves': 61, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.08674117139782989, 'learning_rate': 0.16549021933495822, 'subsample': 0.5299196793554355, 'colsample_bytree': 0.7959009658652092, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.1490101563174872, 'min_child_samples': 305, 'subsample_for_bin': 240000}",124,558,22.12028992199339
0.043073349247077175,"{'num_leaves': 51, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.48588360877986075, 'learning_rate': 0.1336319395837705, 'subsample': 0.8759497732779327, 'colsample_bytree': 0.7251530522203342, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.5998124737535127, 'min_child_samples': 75, 'subsample_for_bin': 220000}",125,157,7.094759344938211
0.0487446320915248,"{'num_leaves': 85, 'boosting_type': 'gbdt', 'verbose': 1, 'reg_lambda': 0.6013363578834277, 'learning_rate': 0.01696109743242101, 'subsample': 0.7870910217647791, 'colsample_bytree': 0.6000818448529028, 'metric': 'auc', 'class_weight': None, 'reg_alpha': 0.4628317049408297, 'min_child_samples': 160, 'subsample_for_bin': 260000}",126,113,4.0280129899038
0.040821584281750645,"{'num_leaves': 38, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.7087847984733623, 'learning_rate': 0.0494789071831928, 'subsample': 0.8349861357538111, 'colsample_bytree': 0.7112892713165916, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.8708239629643614, 'min_child_samples': 30, 'subsample_for_bin': 40000}",127,72,5.014194246963598
0.05184360276434252,"{'num_leaves': 48, 'boosting_type': 'goss', 'verbose': 1, 'reg_lambda': 0.20774000525768094, 'learning_rate': 0.1785920792494521, 'subsample': 1.0, 'colsample_bytree': 0.6309916703789484, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.6721077815726519, 'min_child_samples': 200, 'subsample_for_bin': 160000}",128,5,1.7168471239274368
0.04122814467798508,"{'num_leaves': 57, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.26896763533176027, 'learning_rate': 0.07768915145848464, 'subsample': 0.7665223059226273, 'colsample_bytree': 0.7805909032720798, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.9012010551097906, 'min_child_samples': 40, 'subsample_for_bin': 180000}",129,59,4.34299692499917
0.04330967132456587,"{'num_leaves': 63, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.4387754759082293, 'learning_rate': 0.08175824734601163, 'subsample': 0.9196435356196677, 'colsample_bytree': 0.7032646129507754, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.25280097198856843, 'min_child_samples': 125, 'subsample_for_bin': 200000}",130,326,12.352732144063339
0.040049216382215924,"{'num_leaves': 40, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.4078143937291022, 'learning_rate': 0.062139230632887614, 'subsample': 0.9419375849399496, 'colsample_bytree': 0.757649855176502, 'metric': 'auc', 'class_weight': None, 'reg_alpha': 0.53470152703922, 'min_child_samples': 50, 'subsample_for_bin': 180000}",131,138,6.894531980040483
0.04398019424303923,"{'num_leaves': 78, 'boosting_type': 'gbdt', 'verbose': 1, 'reg_lambda': 0.4661586162781757, 'learning_rate': 0.011055740324079865, 'subsample': 0.9120247755337538, 'colsample_bytree': 0.745702193256242, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.7448321544694256, 'min_child_samples': 95, 'subsample_for_bin': 140000}",132,233,6.806106099975295
0.054498761767677095,"{'num_leaves': 34, 'boosting_type': 'dart', 'verbose': 1, 'reg_lambda': 0.8133501675263973, 'learning_rate': 0.11012758378449546, 'subsample': 0.6771266109654974, 'colsample_bytree': 0.7352298585918117, 'metric': 'auc', 'class_weight': 'balanced', 'reg_alpha': 0.41780629940128167, 'min_child_samples': 225, 'subsample_for_bin': 120000}",133,109,4.908461295999587
